"code","name","OLCU_BR1","price","price2","NAKLIYET_TUT","KDV_ORANI","BARKOD1","BARKOD2","BARKOD3","ALIS_KDV_KODU","ALIS_FIAT1","ALIS_FIAT2","ALIS_FIAT3","ALIS_FIAT4"
"20X340MAX","20*340 SDS MAX MATKAP UCU","AD","7.40000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"22*340MAX","22*340 SDS MAX MATKAP UCU","AD","8.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"22X520SDSMAX","22*520 SDS MAX UÇ","AD","11.10000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""230*1,9MEGE""","""230*1,9 İNOX EGESAN İNCE KESME TAŞI""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"230*3MEGE","230*3 EGESAN MERMER KESİCİ","AD","69.57000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"230X3EGE","230*3 EGESAN KESME TAŞI","AD","55.68000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"230X8EGE","230*8 EGESAN TAŞLAMA TAŞI","AD","163.55000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"24340MAX","24*350 SDS MAX MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"24540MAX","24*540 SDS MAX MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"250X25X25NKEGE","250*25*25 EGESAN 36NK TAŞLAMA TAŞI","AD","125.95000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"25X50X100 EGE","25X50X100 EGESAN ZIMPARA TAŞI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"25X540MAX","25*540 SDS MAX MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"26340MAX","26*340 SDS MAX MATKAP UCU","AD","13.20000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"26X540MAX","26*540 SDS MAX MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2802MTB100","2802 MTB 100 TEKER","AD","53.45000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2802MTB100F18","2802 MTB 100 F18 TEKER","AD","73.65000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2802MTB125","2802 MTB 125 TEKER","AD","64.45000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2802MTB125F18","2802 MTB 125 F18 TEKER","AD","86.15000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2802PUR100F","2802 PUR 100F","AD","98.87000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2825 MTB 125 F18","2825 MTB 125F18 TEKER","AD","104.41000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"2825 MTB125","2825 MTB 125 TEKER","AD","81.81000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"28340MAX","28*340 SDS MAX MATKAP UCU","AD","14.70000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3,5X30 ALŞ""","""3,5X30 M.UÇLU ALÇIPAN VİDASI ŞERİT""","AD","0.55000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3,5X6,5YSB""","""3,5X6,5 YSB SAC VİDASI""","AD","0.24990000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3,9X16İYHB""","""3,9X16 İNOX YHB MATKAP UÇLU VİDA""","AD","0.26570000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3,9X16İYSB""","""3,9X16 İNOX YSB MATKAP UÇLU VİDA""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3,9X9,5 YSB""","""3,9X9,5 YSB SAC VİDASI""","AD","0.32900000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/4160KK","3/4*160 KESME KALEMİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/4PUL","3/4 KALIN PUL","AD","5.70000000","6.29430000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/4UNC","3/4 UNC SOMUN","AD","6.98250000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/4UNFS","3/4 UNF ÇELİK SOMUN","AD","4.20010000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/4X32NC","3/4X32 UNC CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""3/4X7""""UNF""","""3/4X7"""" UNF ÇELİK CİVATA""","AD","23.86270000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8*100KASA","3/8X100 NC KASA CİVATASI","AD","NULL","NULL","0.00000000","20.00","NULL","NULL","NULL","20.00","NULL","NULL","NULL","NULL"
"3/8*120KASA","3/8X120 NC KASA CİVATASI","AD","NULL","NULL","0.00000000","20.00","NULL","NULL","NULL","20.00","NULL","NULL","NULL","NULL"
"3/8*90KASA","3/8X90 NC KASA CİVATASI","AD","NULL","NULL","0.00000000","20.00","NULL","NULL","NULL","20.00","NULL","NULL","NULL","NULL"
"3/8NC","3/8 NC ÇELİK SOMUN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8PPUL","""3/8 (55X10,5X3) PANJUR PULU""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8PUL","3/8 KALIN PUL","AD","1.80000000","1.99830000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8UNC","3/8 UNC SOMUN","AD","0.32010000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8UNF","3/8X1 1/4 UNF ÇELİK CİVATA","AD","1.31620000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8UNF1/2","3/8X1 1/2 UNF ÇELİK İVATA","AD","1.48550000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8UNFS","3/8 UNF SOMUN","AD","0.32010000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8X1 NC","3/8X1 NC ÇELİK CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8X2 NC CİVATA","3/8X2 NC CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8X3 NC CİVATA","3/8X3 NC CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8X3/4 NC CİVATA","3/8X3/4 NC CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8x32ŞPUL","3/8X32 ŞASE PULU","AD","2.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8YR","3/8 YAYLI RONDELA","AD","1.11000000","1.11000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3/8ŞPUL","3/8X55 ŞASE PULU","AD","9.80000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30*600MAX","30*600 SDS MAX MATKAP UCU","AD","501.49000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30*600PLUS","30*600 SDS PLUS MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"308120","""308 1,2 PASLANMAZ GAZALTI TELİ""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30812001","""316 1,0 PASLANMAZ GAZALTI TELİ""","KG","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3081201","""316 1,2 PASLANMAZ GAZALTI TELİ""","KG","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"308320","""308 3,25X300 PASLANMAZ ELEKTROT""","AD","12.35000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30M10TOPUZSAP","30 M10 TOPUZ SAP","AD","11.20000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30M6TOPUZSAP","30 M6 TOPUZ SAP","AD","9.95000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"30M8TOPUZSAP","30 M8 TOPUZ SAP","AD","10.65000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"31016130","M16X130 310 KLT.İMBUS CİVATA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3101680","M16X80 310 KLT CİVATA+SOMUN","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"31025","""308 2,5X250 PASLANMAZ ELEKTROT""","AD","6.24000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3102PUR125","3102 PUR 125  TEKER","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"310325","""310 3,25X250 PASLANMAZ ELEKTROT""","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"32570MAX","32*570 SDS MAX MATKAP UCU","AD","28.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"32X1000SDSMAX","32*1000 SDS MAX MATKAP UCU","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3300PUB100","3300 PUB 100 DÖNER TEKER","AD","75.91000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3300PUB100F18","3300 PUB 100 F18 FRENLİ DÖNER TEKER","AD","99.44000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB080","3302 MMB 080 POLYEMİD DÖNER TEKER","AD","3.91000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB080F18","3302 MMB 080 F18 POL.DÖNER FRENLİ","AD","5.87000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB100","3302 MMB 100 DÖNER TEKER","AD","4.15000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB100F18","3302 MMB 100 F18 POL.DÖNER FRENLİ TEKER","AD","6.08000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB125","3302 MMB 125 POLYEMİD DÖNER TEKER","AD","4.49000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB125F18","3302 MMB 125 F18 POL.DÖNER FRENLİ TEKER","AD","6.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB150","3302 MMB 150 POL.DÖNER FRENLİ TEKER","AD","5.68000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB150F18","3302 MMB 150 F18 POL.DÖNER FRENLİ TEKER","AD","7.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302MMB200","3302 MMB 200 TEKER","AD","9.66000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302RPR200","3302 RPR 200 TEKER","AD","230.50000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302SLP080","3302 SLP 080 TEKER","AD","4.70000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302SLP080F18","3302 SLP 080 F18 TEKER","AD","6.66000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302SLP150F18","3302 SLP 150 F18 TEKER","AD","8.61000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3302SLS150","3302 SLS 150 TEKER","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3307MMB080","3307 MMB  080 POLYEMİT SABİT TEKER","AD","2.06000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3307MMB100","3307 MMB 100 POLYEMİD SABİT TEKER","AD","2.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3307MMB150","3307 MMB 150 TEKER","AD","4.22000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3307MMB200","3307 MMB 200 TEKER","AD","6.60000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"""355*3,0GFB""","""350*3,5 GFB KESME TAŞI""","AD","NULL","NULL","0.00000000","20.00","NULL","NULL","NULL","20.00","NULL","NULL","NULL","NULL"
"35M10TOPUZSAP","35 M10 TOPUZ SAP","AD","16.05000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"35M8TOPUZ SAP","35 M8 TOPUZ SAP","AD","14.95000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3913YSBS","""3,9X13 YSB SAÇ VİDASI""","AD","0.35690000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3913İYSBS","""3,9X13 İNOX YSB SAÇ VİDASI""","AD","0.46890000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M1100","3M 1100B REFİL BOTTLES","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M1100K","3M 1100 KULAK TIKACI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M1110","3M 1110 İPLİ KULAK TIKACI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M1271","3M 1271 YIKANABİLİR KULAK TIKACI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M2135","3M 2135 P3 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M2721","3M 2943 GÜVENLİK GÖZLÜĞÜ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4510","3M 4510 TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4515","3M 4515 TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4530","4530 TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4540","3M 4540 TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4565","3M 4565 TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M4570","3M 4570 GRİ TULUM","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M501TK","3M 501 FİLTRE İÇİN TUTUCU KAPAK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M5911","3M 5911 P1 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M5925","3M 5925 P2 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M5935","3M 5935 P3 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6035","3M 6035 SOLO FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6051","3M 6051B FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6051A","3M 6051 A1 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6055","3M 6055 B.GAZ-BUHAR FİLTRESİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6057","3M 6057 FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6059","3M 6059 ABEK1 GAZ BUHAR KOMBİNE FİLTRE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6200","3M 6200 YARIM YÜZ MASKESİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6502","3M 6502QL HIZLI AÇ.TEKRAR KUL.MASKE","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6800S","3M 6800S TAM YÜZ MASKESİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M6900","3M 6900 TAM YÜZ MASKE","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M71360","3M 71360-00011M FAHRENHEIT PC AS/AF","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
"3M7502","3M 7502 YARIM YÜZ MASKESİ","AD","0.00000000","0.00000000","0.00000000","10.00","NULL","NULL","NULL","10.00","0.00000000","0.00000000","0.00000000","0.00000000"
